	KeywordRepititions	FieldRepititions	NumCoAuthored	NumOfReferences	NumOfReferencedBy	AffRepititions	ConfRepititions
1694	1	1	2	80	19	6	4
1695	1	1	1	0	0	0	1
1696	1	1	1	34	24	1	3
1697	1	1	2	27	5	4	4
1698	1	1	1	0	5	2	2
1699	1	1	1	25	2	6	4
1700	1	1	1	25	9	1	1
1701	1	1	2	51	44	6	6
1702	1	1	1	26	0	0	4
1703	1	1	1	26	37	0	2
1704	0	0	1	30	0	0	2
1705	1	1	1	27	0	0	1
1706	1	1	1	36	26	0	1
1707	1	1	1	14	19	1	1
1708	0	0	1	22	0	0	1
1709	1	1	1	34	3	1	1
1710	1	1	1	11	9	4	4
1711	1	1	1	11	9	1	1
1712	1	1	2	72	2	8	6
1713	1	1	2	75	2	0	12
1714	1	1	1	30	5	0	2
1715	1	1	1	38	15	4	4
1716	1	1	2	54	1	10	8
1717	1	1	1	0	0	0	1
1718	0	0	1	21	3	5	7
1719	1	1	1	21	1	2	2
1720	1	1	1	11	9	4	4
1721	1	1	1	17	10	0	1
1722	1	1	1	16	3	1	1
1723	0	0	1	24	2	0	1
1724	1	1	1	37	11	4	4
1725	0	0	1	35	2	0	2
1726	1	1	2	35	28	10	7
1727	0	0	1	0	0	1	1
1728	1	1	1	0	0	0	2
1729	1	1	2	11	0	2	4
1730	0	0	1	29	5	0	1
1731	0	0	1	29	5	0	1
1732	1	1	1	0	5	2	2
1733	1	1	1	15	25	5	5
1734	1	1	1	15	25	0	5
1735	1	1	1	15	25	0	3
1736	0	0	1	29	5	0	1
1737	1	1	1	21	6	0	3
1738	1	1	1	0	2	1	3
1739	1	1	1	21	12	0	6
1740	1	1	2	64	13	3	6
1741	1	1	1	22	0	1	1
1742	1	1	1	22	0	1	1
1743	1	1	1	22	0	0	1
1744	1	1	1	0	0	1	2
1745	1	1	1	23	0	2	2
1746	1	1	2	37	19	6	4
1747	0	0	1	16	4	0	2
1748	0	0	1	18	2	1	1
1749	0	0	1	18	2	0	2
1750	1	1	1	15	4	0	1
1751	1	1	1	15	4	0	1
1752	1	1	1	15	4	0	1
1753	1	1	1	22	0	1	1
1754	1	1	1	22	0	0	1
1755	1	1	1	22	0	0	1
1756	1	1	2	69	1	0	8
1757	1	1	1	20	2	1	1
1758	0	0	1	16	4	0	2
1759	0	0	1	18	2	0	2
1760	1	1	1	18	6	2	2
1761	0	0	1	19	0	1	1
1762	1	1	1	20	10	0	1
1763	1	1	1	15	4	0	1
1764	1	1	1	15	4	0	1
1765	1	1	1	22	12	0	1
1766	1	1	1	40	5	0	4
1767	1	1	1	31	4	0	2
1768	1	1	1	15	4	0	1
1769	0	0	1	0	0	0	1
1770	1	1	1	23	3	1	1
1771	1	1	1	40	5	0	8
1772	1	1	1	0	6	0	2
