	KeywordRepititions	FieldRepititions	NumCoAuthored	NumOfReferences	NumOfReferencedBy	AffRepititions	ConfRepititions
1694	1	1	1	12	14	1	1
1695	1	1	1	12	14	1	1
1696	1	1	1	12	14	1	1
1697	1	1	1	15	18	7	7
1698	1	1	1	12	19	4	4
1699	1	1	1	19	11	1	1
1700	1	1	1	19	11	0	1
1701	1	1	1	19	11	1	1
1702	1	1	1	19	11	0	1
1703	0	0	2	56	2	0	6
1704	1	1	2	92	35	6	8
1705	0	0	1	21	6	0	1
1706	0	0	1	21	6	0	3
1707	1	1	1	0	0	0	3
1708	1	1	1	8	8	0	9
1709	1	1	1	22	16	1	2
1710	0	0	1	0	0	0	1
1711	1	1	1	33	27	0	9
1712	1	1	1	25	24	0	1
1713	1	1	1	20	11	0	1
1714	1	1	1	23	12	2	1
1715	1	1	1	20	35	1	1
1716	0	0	1	24	112	1	1
1717	1	1	1	37	70	0	1
1718	1	1	1	15	6	0	1
1719	1	1	1	20	9	8	6
1720	0	0	1	13	1	2	1
1721	0	0	1	13	1	3	1
1722	1	1	2	9	3	16	16
1723	1	1	1	9	0	4	4
1724	1	1	1	30	0	0	1
1725	1	1	1	30	0	0	1
1726	1	1	1	30	0	0	1
1727	0	0	1	28	3	0	2
1728	0	0	1	24	3	1	1
1729	0	0	1	24	3	0	1
1730	0	0	1	24	3	0	1
1731	1	1	3	123	145	272	18
1732	1	1	1	64	119	96	6
1733	1	1	1	33	94	16	1
1734	0	0	1	18	21	2	2
1735	0	0	2	25	29	6	4
1736	0	0	1	18	21	2	2
1737	1	1	1	0	0	2	2
1738	2	2	1	3	0	0	2
1739	1	1	1	11	5	0	4
1740	1	1	1	10	5	1	1
1741	1	1	1	40	2	2	2
1742	0	0	1	19	12	1	1
1743	0	0	1	59	0	0	12
1744	0	0	1	33	0	0	1
1745	1	1	1	18	6	0	1
1746	1	1	1	12	14	1	1
1747	1	1	1	12	14	1	1
1748	1	1	1	12	14	1	1
1749	1	1	1	15	18	7	7
1750	1	1	1	12	19	4	4
1751	1	1	1	0	1	1	1
1752	1	1	1	16	0	0	6
1753	1	1	1	15	0	3	3
1754	1	1	2	18	2	6	3
1755	1	1	1	20	9	0	2
1756	0	0	2	44	11	0	10
1757	1	1	1	10	2	2	2
1758	1	1	1	19	11	0	1
1759	1	1	1	19	11	1	1
1760	1	1	1	19	11	0	1
1761	1	1	4	110	24	14	11
1762	0	0	1	23	63	10	10
1763	1	1	1	30	0	0	1
1764	1	1	1	25	4	2	1
1765	1	1	2	40	14	12	12
1766	1	1	1	14	13	0	9
1767	1	1	1	26	2	1	1
1768	1	1	1	38	7	0	2
1769	0	0	1	21	6	0	3
1770	1	1	1	34	2	27	25
1771	1	1	1	22	2	1	1
1772	1	1	1	22	2	1	1
1773	1	1	1	0	0	0	2
1774	1	1	1	0	15	0	25
1775	1	1	1	0	13	0	4
1776	1	1	1	22	89	0	9
1777	1	1	1	22	82	0	2
1778	0	0	1	27	133	0	1
1779	1	1	1	21	6	0	6
1780	1	1	1	12	14	1	1
1781	1	1	1	12	14	1	1
1782	1	1	1	15	18	7	7
1783	1	1	1	12	19	4	4
1784	1	1	1	26	3	3	3
1785	1	1	1	26	3	1	2
1786	1	1	1	22	47	1	1
1787	1	1	1	22	47	2	2
1788	1	1	1	22	47	1	1
1789	1	1	1	33	336	2	2
1790	0	0	1	24	1	0	1
1791	1	1	1	39	26	14	13
1792	1	1	1	33	25	4	3
1793	1	1	1	22	4	10	10
1794	1	1	1	22	4	10	10
1795	1	1	1	23	17	0	1
1796	1	1	1	0	0	0	1
1797	1	1	4	54	68	28	28
1798	1	1	1	8	2	1	1
1799	1	1	1	8	2	1	1
1800	1	1	2	39	82	3	6
1801	0	0	1	30	8	3	3
1802	1	1	1	22	1	0	1
1803	1	1	1	0	19	0	6
1804	1	1	1	36	24	0	9
1805	1	1	2	79	35	9	9
1806	1	1	2	42	0	0	75
1807	1	1	1	1	0	0	6
1808	0	0	1	23	0	4	3
1809	1	1	1	8	0	1	1
1810	1	1	1	36	0	4	1
1811	1	1	1	36	0	4	1
1812	1	1	1	36	0	0	1
1813	1	1	1	36	0	4	1
1814	1	1	1	14	11	0	9
1815	1	1	1	0	16	1	1
1816	1	1	1	46	6	20	25
1817	3	3	3	76	99	9	9
1818	1	1	2	13	2	4	4
1819	1	1	1	13	2	2	2
1820	1	1	2	13	2	4	4
1821	1	1	1	23	1	1	1
1822	1	1	1	19	7	2	2
1823	1	1	1	22	8	2	1
1824	1	1	1	19	7	0	1
1825	1	1	1	19	7	1	1
1826	0	0	2	66	17	4	4
1827	0	0	1	18	21	3	2
1828	0	0	1	18	21	1	1
1829	1	1	1	21	35	0	2
1830	1	1	1	21	35	2	2
1831	1	1	2	67	57	28	26
1832	1	1	1	30	0	0	1
1833	1	1	1	43	120	0	4
1834	0	0	1	18	21	3	2
1835	1	1	2	45	16	55	12
1836	1	1	1	0	5	0	7
1837	1	1	1	40	13	1	2
1838	1	1	1	19	11	0	1
1839	1	1	1	19	11	1	1
1840	1	1	1	33	27	0	9
1841	1	1	1	11	5	0	4
1842	1	1	1	0	0	1	1
1843	1	1	1	0	0	1	1
1844	1	1	1	13	7	6	2
1845	1	1	1	19	0	2	1
1846	0	0	1	27	6	0	4
1847	1	1	1	13	2	2	2
1848	1	1	2	13	2	4	4
1849	1	1	1	22	8	4	2
1850	1	1	1	19	7	0	2
1851	1	1	1	6	0	0	2
1852	1	1	1	19	7	2	2
1853	1	1	1	6	0	0	2
1854	1	1	1	6	0	2	2
1855	1	1	1	6	0	0	2
1856	1	1	2	103	5	8	8
1857	1	1	1	34	22	0	4
1858	1	1	1	22	89	0	20
1859	1	1	1	13	0	1	1
1860	1	1	1	22	8	0	1
1861	1	1	1	22	8	2	1
1862	1	1	2	63	5	4	4
1863	1	1	2	63	5	4	4
1864	0	0	1	16	0	3	3
1865	0	0	1	15	0	1	1
1866	1	1	6	342	300	102	66
1867	1	1	1	66	126	17	11
1868	0	0	1	78	32	0	11
1869	1	1	2	11	2	0	7
1870	1	1	1	25	5	0	2
1871	1	1	1	25	5	1	1
1872	1	1	1	29	9	2	3
1873	1	1	2	65	13	0	10
1874	1	1	2	50	11	4	2
1875	1	1	1	17	4	1	1
1876	1	1	1	22	47	2	2
1877	1	1	1	22	47	1	1
1878	1	1	1	15	35	0	6
1879	1	1	1	25	5	0	2
1880	1	1	1	57	119	6	6
1881	0	0	1	66	30	0	6
1882	1	1	2	33	2	6	3
1883	1	1	1	18	34	0	1
1884	1	1	1	24	35	0	13
1885	1	1	1	27	17	0	1
1886	1	1	1	13	2	2	2
1887	1	1	1	29	0	0	25
1888	1	1	1	34	2	27	25
1889	1	1	3	60	1	54	62
1890	1	1	2	98	6	54	37
1891	1	1	1	29	0	0	25
1892	1	1	4	141	18	108	87
1893	1	1	4	141	18	108	87
1894	1	1	1	29	0	0	25
1895	1	1	3	81	48	54	100
1896	1	1	1	34	2	27	25
1897	1	1	1	17	5	2	2
1898	1	1	1	19	11	0	1
1899	0	0	1	26	2	2	2
1900	0	0	1	26	2	1	1
1901	0	0	1	28	3	0	2
1902	0	0	1	28	3	0	2
1903	0	0	1	28	3	0	2
1904	1	1	1	21	0	0	2
1905	1	1	1	0	0	1	1
1906	1	1	1	0	0	1	1
1907	1	1	1	0	0	1	1
1908	1	1	1	0	0	3	3
1909	1	1	1	0	0	1	1
1910	1	1	1	0	0	1	1
1911	1	1	1	0	0	1	1
1912	1	1	1	0	0	1	1
1913	1	1	1	0	0	1	1
1914	1	1	1	0	0	2	2
1915	1	1	1	19	4	1	1
1916	1	1	1	20	0	0	1
1917	1	1	1	27	0	0	3
1918	1	1	1	20	0	1	1
1919	0	0	1	0	0	1	6
1920	1	1	1	12	14	1	1
1921	1	1	1	15	18	7	7
1922	1	1	1	12	19	4	4
1923	1	1	1	35	0	1	1
1924	1	1	1	35	0	0	1
1925	1	1	1	35	0	1	1
1926	0	0	1	24	3	0	1
1927	0	0	1	24	3	0	1
1928	1	1	1	22	2	1	1
1929	1	1	1	19	7	0	1
1930	0	0	1	24	3	3	1
1931	1	1	1	22	47	2	2
1932	1	1	2	51	82	3	6
1933	1	1	2	54	5	10	4
1934	0	0	1	17	12	0	6
1935	0	0	1	14	14	0	4
1936	0	0	1	26	2	2	2
1937	1	1	1	36	0	0	2
1938	1	1	1	24	0	1	1
1939	1	1	1	0	0	4	4
1940	1	1	1	0	0	4	4
1941	1	1	1	0	0	4	4
1942	1	1	1	14	13	0	12
1943	1	1	1	9	0	4	4
1944	1	1	1	18	0	5	5
1945	1	1	1	15	18	7	7
1946	1	1	1	12	19	4	4
1947	1	1	1	27	0	0	3
1948	1	1	1	20	0	0	1
1949	1	1	1	9	2	0	3
1950	1	1	1	11	3	6	7
1951	1	1	1	24	35	14	13
1952	1	1	1	37	24	0	9
1953	1	1	3	73	69	28	28
1954	1	1	1	0	0	0	3
1955	0	0	1	1	2	24	19
1956	1	1	1	16	0	0	2
1957	1	1	1	27	0	0	1
1958	1	1	1	27	0	0	1
1959	1	1	1	27	0	0	1
1960	1	1	1	19	1	2	1
1961	0	0	1	33	10	1	1
1962	1	1	1	27	0	1	1
1963	1	1	1	27	0	1	1
1964	1	1	1	27	0	0	3
1965	1	1	1	12	1	1	1
1966	1	1	1	0	0	1	1
1967	1	1	1	6	0	1	1
1968	1	1	1	6	0	0	1
1969	1	1	1	6	0	1	1
1970	1	1	1	0	0	1	1
1971	1	1	1	0	0	1	1
1972	1	1	1	13	0	1	1
1973	1	1	1	18	0	2	2
1974	1	1	1	18	0	3	3
1975	1	1	1	13	0	1	1
1976	1	1	1	13	0	1	1
1977	1	1	1	13	0	1	1
1978	1	1	1	13	0	1	1
1979	1	1	1	13	0	1	1
1980	1	1	1	18	0	2	2
1981	1	1	1	18	0	2	2
1982	1	1	1	18	0	3	3
1983	1	1	1	13	0	1	1
1984	1	1	1	13	0	1	1
1985	1	1	1	13	0	1	1
1986	1	1	1	13	0	1	1
1987	1	1	1	13	0	1	1
1988	1	1	1	18	0	2	2
1989	1	1	1	30	1	0	1
1990	0	0	1	22	0	1	1
1991	0	0	1	22	0	1	2
1992	1	1	1	0	0	1	1
1993	1	1	1	0	0	1	1
1994	1	1	1	0	0	3	3
1995	1	1	1	0	0	1	1
1996	1	1	1	0	0	1	1
1997	1	1	1	0	0	1	1
1998	1	1	1	0	0	1	1
1999	1	1	1	0	0	1	1
2000	1	1	1	0	0	2	2
2001	1	1	1	42	0	1	1
2002	1	1	1	0	0	1	1
2003	1	1	1	0	0	3	3
2004	1	1	1	0	0	1	1
2005	1	1	1	0	0	1	1
2006	1	1	1	0	0	1	1
2007	1	1	1	0	0	1	1
2008	1	1	1	0	0	1	1
2009	1	1	1	0	0	2	2
2010	1	1	1	0	0	1	1
2011	0	0	1	0	22	0	3
2012	0	0	1	16	0	3	3
2013	1	1	1	0	0	1	1
2014	1	1	1	0	0	3	3
2015	1	1	1	0	0	1	1
2016	1	1	1	0	0	1	1
2017	1	1	1	0	0	1	1
2018	1	1	1	0	0	1	1
2019	1	1	1	0	0	1	1
2020	1	1	1	0	0	2	2
2021	1	1	1	35	0	0	1
2022	1	1	1	35	0	1	1
2023	1	1	1	6	0	0	1
2024	1	1	1	6	0	1	1
2025	1	1	2	52	132	6	6
2026	1	1	1	18	0	2	2
2027	1	1	1	18	0	2	2
2028	1	1	1	18	0	2	2
2029	1	1	1	18	0	2	2
2030	1	1	1	18	0	2	2
2031	1	1	2	52	132	4	4
2032	1	1	1	27	0	1	1
2033	1	1	1	0	0	3	3
2034	1	1	1	18	0	3	3
2035	1	1	1	0	0	3	3
2036	1	1	1	0	0	3	3
2037	1	1	1	18	0	3	3
2038	1	1	1	18	0	3	3
2039	1	1	1	18	0	3	3
2040	1	1	1	18	0	3	3
2041	1	1	1	0	0	3	3
2042	1	1	1	0	0	3	3
2043	1	1	2	34	132	6	6
2044	1	1	2	52	132	6	6
2045	1	1	1	0	0	1	1
2046	1	1	1	0	0	1	1
2047	1	1	1	0	0	1	1
2048	1	1	1	0	0	1	1
2049	1	1	1	0	0	2	2
2050	1	1	1	20	2	0	2
2051	1	1	1	13	0	1	1
2052	1	1	1	13	0	1	1
2053	1	1	1	13	0	1	1
2054	1	1	1	13	0	1	1
2055	1	1	1	18	0	2	2
2056	1	1	1	30	0	1	1
2057	1	1	1	30	0	0	1
2058	1	1	1	0	0	0	1
2059	1	1	1	0	0	1	1
2060	1	1	1	0	0	1	1
2061	1	1	1	0	0	1	1
2062	1	1	1	0	0	2	2
2063	1	1	1	0	0	1	1
2064	1	1	1	0	0	1	1
2065	1	1	1	0	0	2	2
2066	1	1	1	35	0	0	1
2067	1	1	1	30	0	0	1
2068	1	1	2	63	5	4	4
2069	1	1	1	6	0	0	1
2070	1	1	1	13	0	1	1
2071	1	1	1	13	0	1	1
2072	1	1	1	13	0	1	1
2073	1	1	1	18	0	2	2
2074	1	1	1	44	0	1	1
2075	1	1	1	24	0	1	1
2076	1	1	1	27	0	4	3
2077	1	1	1	0	0	2	2
2078	1	1	1	13	0	1	1
2079	1	1	1	13	0	1	1
2080	1	1	1	18	0	2	2
2081	1	1	1	8	2	1	1
2082	1	1	1	13	0	1	1
2083	1	1	1	18	0	2	2
2084	0	0	1	22	0	1	2
2085	1	1	1	27	0	4	3
2086	1	1	1	18	0	2	2
2087	0	0	1	0	0	0	1
2088	0	0	1	0	0	3	3
2089	1	1	1	0	0	1	1
2090	1	1	1	0	0	2	2
2091	1	1	1	0	0	2	2
2092	0	0	1	0	0	0	3
2093	1	1	1	23	55	1	2
2094	0	0	1	0	0	0	1
2095	0	0	1	13	3	2	2
